Datetime Normalized,Initiating Master,Master Side,Reporting Master X (mm),Reporting Master Y (mm),Reporting Master Z (mm),Initiating Vehicle,Initiating Vehicle Length (mm),Reporting Slave,Slave Side,Reporting Slave X (mm),Reporting Slave Y (mm),Reporting Slave Z (mm),Reporting Vehicle,Reporting Vehicle Length (mm),Correction Distance (mm),UWB Distance (mm),Surveyed Distance (mm),Timestamp Norm (s),Timestamp Local (s),Instant Update Rate (Hz)
2021-05-25 10:51:12.153174016,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20282.0,22993,20701.12574257426,1621939872.153174,1621939870.996836,9.927440733166703
2021-05-25 10:51:12.253187840,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20202.0,22913,20713.197029702973,1621939872.253188,1621939871.09685,9.998603062297224
2021-05-25 10:51:12.353314048,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20225.0,22936,20725.268316831683,1621939872.353314,1621939871.196976,9.987413056988895
2021-05-25 10:51:12.453389824,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20230.0,22941,20737.339603960398,1621939872.45339,1621939871.297052,9.992409749636092
2021-05-25 10:51:12.552580096,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20305.0,23016,20749.41089108911,1621939872.55258,1621939871.396242,10.08163755846878
2021-05-25 10:51:12.652813056,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20253.0,22964,20761.482178217822,1621939872.652813,1621939871.496475,9.976770129897933
2021-05-25 10:51:12.753582848,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20239.0,22950,20773.553465346537,1621939872.753583,1621939871.597245,9.923588700137229
2021-05-25 10:51:12.852376832,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20291.0,23002,20785.624752475247,1621939872.852377,1621939871.696039,10.12207388530113
2021-05-25 10:51:12.952580096,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20310.0,23021,20797.69603960396,1621939872.95258,1621939871.796242,9.979737414402711
2021-05-25 10:51:13.053262080,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20366.0,23077,20809.767326732675,1621939873.053262,1621939871.896924,9.932259981860849
2021-05-25 10:51:13.152995072,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20319.0,23030,20821.838613861386,1621939873.152995,1621939871.996657,10.026759994358263
2021-05-25 10:51:13.252872960,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20371.0,23082,20833.9099009901,1621939873.252873,1621939872.096535,10.012231510701378
2021-05-25 10:51:13.353104128,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20423.0,23133,20845.981188118814,1621939873.353104,1621939872.196766,9.976936251189343
2021-05-25 10:51:13.453177856,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20375.0,23086,20858.052475247525,1621939873.453178,1621939872.29684,9.992624005336635
2021-05-25 10:51:13.552968960,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20324.0,23035,20870.12376237624,1621939873.552969,1621939872.396631,10.020938755811676
2021-05-25 10:51:13.652723968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20347.0,23058,20882.195049504953,1621939873.652724,1621939872.496386,10.02455527326525
2021-05-25 10:51:13.753344000,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20437.0,23147,20894.266336633664,1621939873.753344,1621939872.597006,9.938378934248906
2021-05-25 10:51:13.853214976,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20404.0,23115,20906.337623762378,1621939873.853215,1621939872.696877,10.01292466500672
2021-05-25 10:51:13.953305856,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20447.0,23157,20918.40891089109,1621939873.953306,1621939872.796968,9.990910216954257
2021-05-25 10:51:14.052299008,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20437.0,23147,20930.480198019803,1621939874.052299,1621939872.895961,10.101717938281388
2021-05-25 10:51:14.152973056,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20394.0,23105,20942.551485148517,1621939874.152973,1621939872.996635,9.93305972429113
2021-05-25 10:51:14.252887040,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20503.0,23213,20954.622772277227,1621939874.252887,1621939873.096549,10.008599995227527
2021-05-25 10:51:14.352974848,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20480.0,23190,20966.69405940594,1621939874.352975,1621939873.196637,9.991219607478817
2021-05-25 10:51:14.453272064,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20461.0,23171,20978.765346534656,1621939874.453272,1621939873.296934,9.970366813493488
2021-05-25 10:51:14.552339968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20437.0,23147,20990.836633663366,1621939874.55234,1621939873.396002,10.094084294175264
2021-05-25 10:51:14.652818944,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20428.0,23138,21002.90792079208,1621939874.652819,1621939873.496481,9.952339484480554
2021-05-25 10:51:14.753199104,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20503.0,23213,21014.979207920795,1621939874.753199,1621939873.596861,9.962125764503297
2021-05-25 10:51:14.852790016,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20508.0,23218,21027.050495049505,1621939874.85279,1621939873.696452,10.041066277246449
2021-05-25 10:51:14.953039872,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20573.0,23283,21039.12178217822,1621939874.95304,1621939873.796702,9.975085497933303
2021-05-25 10:51:15.052773888,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20494.0,23204,21051.193069306933,1621939875.052774,1621939873.896436,10.02666411675412
2021-05-25 10:51:15.153195008,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20517.0,23227,21063.264356435644,1621939875.153195,1621939873.996857,9.958081273326432
2021-05-25 10:51:15.253284096,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20508.0,23218,21075.335643564358,1621939875.253284,1621939874.096946,9.99110060885556
2021-05-25 10:51:15.352921856,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20587.0,23297,21087.40693069307,1621939875.352922,1621939874.196584,10.03633300790597
2021-05-25 10:51:15.453361152,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20512.0,23222,21099.478217821783,1621939875.453361,1621939874.297023,9.956284775631897
2021-05-25 10:51:15.553095168,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20550.0,23260,21111.549504950497,1621939875.553095,1621939874.396757,10.02666411675412
2021-05-25 10:51:15.652827904,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20517.0,23227,21123.620792079208,1621939875.652828,1621939874.49649,10.026783964045803
2021-05-25 10:51:15.752561920,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20606.0,23316,21135.69207920792,1621939875.752562,1621939874.596224,10.02666411675412
2021-05-25 10:51:15.853293056,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20611.0,23321,21147.763366336636,1621939875.853293,1621939874.696955,9.927440733166703
2021-05-25 10:51:15.953026048,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20592.0,23302,21159.834653465346,1621939875.953026,1621939874.796688,10.026759994358263
2021-05-25 10:51:16.053502976,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20606.0,23316,21171.90594059406,1621939876.053503,1621939874.897165,9.95252840915832
2021-05-25 10:51:16.153193984,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20545.0,23255,21183.977227722775,1621939876.153194,1621939874.996856,10.031004414852656
2021-05-25 10:51:16.252759808,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20658.0,23368,21196.048514851485,1621939876.25276,1621939875.096422,10.043590910179354
2021-05-25 10:51:16.352494080,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20639.0,23349,21208.1198019802,1621939876.352494,1621939875.196156,10.02666411675412
2021-05-25 10:51:16.453319168,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20681.0,23391,21220.191089108914,1621939876.453319,1621939875.296981,9.918168038572588
2021-05-25 10:51:16.552709120,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20667.0,23377,21232.262376237624,1621939876.552709,1621939875.396371,10.061371356195666
2021-05-25 10:51:16.652800000,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20639.0,23349,21244.33366336634,1621939876.6528,1621939875.496462,9.990910216954257
2021-05-25 10:51:16.752500992,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20695.0,23405,21256.40495049505,1621939876.752501,1621939875.596163,10.029996939087848
2021-05-25 10:51:16.853287936,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20630.0,23340,21268.476237623763,1621939876.853288,1621939875.69695,9.921921978752446
2021-05-25 10:51:16.952573184,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20695.0,23405,21280.547524752477,1621939876.952573,1621939875.796235,10.072002151611787
2021-05-25 10:51:17.052672000,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20695.0,23405,21292.618811881188,1621939877.052672,1621939875.896334,9.990124927056414
2021-05-25 10:51:17.153403136,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20747.0,23457,21304.690099009902,1621939877.153403,1621939875.997065,9.927417236098718
2021-05-25 10:51:17.253135872,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20663.0,23373,21316.761386138616,1621939877.253136,1621939876.096798,10.026783964045803
2021-05-25 10:51:17.352869888,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20733.0,23443,21328.832673267327,1621939877.35287,1621939876.196532,10.02666411675412
2021-05-25 10:51:17.453600768,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20723.0,23433,21340.90396039604,1621939877.453601,1621939876.297263,9.927440733166703
2021-05-25 10:51:17.553334016,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20752.0,23462,21352.975247524755,1621939877.553334,1621939876.396996,10.026759994358263
2021-05-25 10:51:17.653068032,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20742.0,23452,21365.046534653466,1621939877.653068,1621939876.49673,10.02666411675412
2021-05-25 10:51:17.752801792,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20733.0,23443,21377.11782178218,1621939877.752802,1621939876.596464,10.026688085983256
2021-05-25 10:51:17.852535040,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20845.0,23555,21389.189108910894,1621939877.852535,1621939876.696197,10.026759994358263
2021-05-25 10:51:17.953265920,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20794.0,23504,21401.260396039605,1621939877.953266,1621939876.796928,9.927440733166703
2021-05-25 10:51:18.052998912,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20789.0,23499,21413.33168316832,1621939878.052999,1621939876.896661,10.026759994358263
2021-05-25 10:51:18.152733952,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20738.0,23448,21425.40297029703,1621939878.152734,1621939876.996396,10.026568240983556
2021-05-25 10:51:18.253463040,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20860.0,23570,21437.474257425743,1621939878.253463,1621939877.097125,9.927628713714943
2021-05-25 10:51:18.353197056,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20817.0,23527,21449.545544554458,1621939878.353197,1621939877.196859,10.02666411675412
2021-05-25 10:51:18.452930048,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20822.0,23532,21461.616831683168,1621939878.45293,1621939877.296592,10.026783964045803
2021-05-25 10:51:18.552664064,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20831.0,23541,21473.688118811882,1621939878.552664,1621939877.396326,10.02666411675412
2021-05-25 10:51:18.653394944,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,20864.0,23574,21485.759405940596,1621939878.653395,1621939877.497057,9.927440733166703
2021-05-25 10:52:34.315238912,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28053.0,30759,27799.284,1621939954.315239,1621939953.158901,0.0132167014036843
2021-05-25 10:52:34.414632192,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28119.0,30825,27823.667999999998,1621939954.414632,1621939953.258294,10.061057605814554
2021-05-25 10:52:34.521410816,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28109.0,30815,27848.052,1621939954.521411,1621939953.365073,9.365149610483565
2021-05-25 10:52:34.621357056,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28119.0,30825,27872.435999999998,1621939954.621357,1621939953.465019,10.005400711825269
2021-05-25 10:52:34.721143040,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28139.0,30844,27896.82,1621939954.721143,1621939953.564805,10.021441558969066
2021-05-25 10:52:34.821192960,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28200.0,30905,27921.203999999998,1621939954.821193,1621939953.664855,9.995005242588883
2021-05-25 10:52:34.920958976,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28200.0,30905,27945.588,1621939954.920959,1621939953.764621,10.023453276265448
2021-05-25 10:52:35.021107968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28190.0,30895,27969.971999999998,1621939955.021108,1621939953.86477,9.985130518622562
2021-05-25 10:52:35.121370112,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28176.0,30881,27994.356,1621939955.12137,1621939953.965032,9.973852043849428
2021-05-25 10:52:35.221293824,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28195.0,30900,28018.739999999998,1621939955.221294,1621939954.064956,10.00762089279451
2021-05-25 10:52:35.320627968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28109.0,30815,28043.124,1621939955.320628,1621939954.16429,10.067046373701809
2021-05-25 10:52:35.520709888,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28186.0,30891,28091.892,1621939955.52071,1621939954.364372,4.997949249587407
2021-05-25 10:52:35.726459904,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28265.0,30970,28116.275999999998,1621939955.72646,1621939954.570122,4.86026758503693
2021-05-25 10:52:35.936336896,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28270.0,30975,28140.66,1621939955.936337,1621939954.779999,4.764695190664873
2021-05-25 10:52:36.044390912,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28279.0,30984,28165.043999999998,1621939956.044391,1621939954.888053,9.254638567907664
2021-05-25 10:52:36.145188096,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28317.0,31022,28189.428,1621939956.145188,1621939954.98885,9.920912828130396
2021-05-25 10:52:36.244921856,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28247.0,30952,28213.811999999998,1621939956.244922,1621939955.088584,10.026688085983256
2021-05-25 10:52:36.344249856,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28289.0,30994,28238.196,1621939956.34425,1621939955.187912,10.067650475742417
2021-05-25 10:52:36.444428800,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28317.0,31022,28286.964,1621939956.444429,1621939955.288091,9.982136269845617
2021-05-25 10:52:36.545291776,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28232.0,30937,28335.732,1621939956.545292,1621939955.388954,9.914440373478312
2021-05-25 10:52:36.644835072,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28350.0,31055,28360.115999999998,1621939956.644835,1621939955.488497,10.045900257236884
2021-05-25 10:52:36.744563968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28340.0,31045,28408.884,1621939956.744564,1621939955.588226,10.02716749463296
2021-05-25 10:52:36.844808192,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28340.0,31045,28457.652000000002,1621939956.844808,1621939955.68847,9.97565488733607
2021-05-25 10:52:36.944641024,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28354.0,31059,28482.036,1621939956.944641,1621939955.788303,10.016726769039716
2021-05-25 10:52:37.044375040,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28364.0,31069,28530.804,1621939957.044375,1621939955.888037,10.026688085983256
2021-05-25 10:52:37.144738048,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28368.0,31073,28579.572,1621939957.144738,1621939955.9884,9.96382969120068
2021-05-25 10:52:37.245043968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28364.0,31069,28628.34,1621939957.245044,1621939956.088706,9.969489962302182
2021-05-25 10:52:37.344312832,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28340.0,31045,28677.108,1621939957.344313,1621939956.187975,10.073647097251444
2021-05-25 10:52:37.444581120,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28368.0,31073,28701.492000000002,1621939957.444581,1621939956.288243,9.973259145652769
2021-05-25 10:52:37.544545024,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28453.0,31158,28750.260000000002,1621939957.544545,1621939956.388207,10.003610960720666
2021-05-25 10:52:37.644977920,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28415.0,31120,28774.644,1621939957.644978,1621939956.48864,9.956875657274711
2021-05-25 10:52:37.744858112,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28340.0,31045,28823.412,1621939957.744858,1621939956.58852,10.0120164133608
2021-05-25 10:52:37.845197824,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28458.0,31163,28847.796000000002,1621939957.845198,1621939956.68886,9.966126180926492
2021-05-25 10:52:37.944986112,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28415.0,31120,28872.18,1621939957.944986,1621939956.788648,10.021226065723392
2021-05-25 10:52:38.044498944,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28439.0,31144,28896.564000000002,1621939958.044499,1621939956.888161,10.048956963202016
2021-05-25 10:52:38.145374976,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28444.0,31149,28920.948,1621939958.145375,1621939956.989037,9.913151581758664
2021-05-25 10:52:38.245132032,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28472.0,31177,28945.332000000002,1621939958.245132,1621939957.088794,10.024363604207348
2021-05-25 10:52:38.344736000,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28467.0,31172,28969.716,1621939958.344736,1621939957.188398,10.039744356942816
2021-05-25 10:52:38.444825856,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28453.0,31158,29004.176033057855,1621939958.444826,1621939957.288488,9.991029211042218
2021-05-25 10:52:38.544905984,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28514.0,31219,29014.252066115703,1621939958.544906,1621939957.388568,9.992005069491098
2021-05-25 10:52:38.644979968,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28500.0,31205,29024.328099173556,1621939958.64498,1621939957.488642,9.992600198693957
2021-05-25 10:52:38.745017088,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28533.0,31238,29034.404132231408,1621939958.745017,1621939957.588679,9.996291582655283
2021-05-25 10:52:38.845172992,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28486.0,31191,29044.480165289257,1621939958.845173,1621939957.688835,9.984441206996696
2021-05-25 10:52:38.944996096,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28565.0,31270,29054.55619834711,1621939958.944996,1621939957.788658,10.017707654129914
2021-05-25 10:52:39.044354816,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28523.0,31228,29064.63223140496,1621939959.044355,1621939957.888017,10.064534087118858
2021-05-25 10:52:39.144950016,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28514.0,31219,29074.708264462814,1621939959.14495,1621939957.988612,9.940852187350387
2021-05-25 10:52:39.244546816,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28504.0,31209,29084.784297520662,1621939959.244547,1621939958.088209,10.040465361229472
2021-05-25 10:52:39.344679168,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28547.0,31252,29094.860330578515,1621939959.344679,1621939958.188341,9.986794766479756
2021-05-25 10:52:39.444427008,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28547.0,31252,29104.936363636367,1621939959.444427,1621939958.288089,10.025274097515853
2021-05-25 10:52:39.544361216,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28598.0,31303,29115.012396694216,1621939959.544361,1621939958.388023,10.006594235054418
2021-05-25 10:52:39.644967168,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28542.0,31247,29125.088429752068,1621939959.644967,1621939958.488629,9.939768515446522
2021-05-25 10:52:39.744400128,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28608.0,31313,29135.16446280992,1621939959.7444,1621939958.588062,10.05702885971054
2021-05-25 10:52:39.845540096,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28598.0,31303,29145.24049586777,1621939959.84554,1621939958.689202,9.887282773707486
2021-05-25 10:52:39.944506880,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28664.0,31369,29155.31652892562,1621939959.944507,1621939958.788169,10.104394876378292
2021-05-25 10:52:40.045250048,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28697.0,31402,29165.392561983474,1621939960.04525,1621939958.888912,9.926242524500234
2021-05-25 10:52:40.244496128,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28655.0,31360,29185.544628099175,1621939960.244496,1621939959.088158,5.018917098141795
2021-05-25 10:52:40.345155072,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28701.0,31406,29195.620661157027,1621939960.345155,1621939959.188817,9.934541940434968
2021-05-25 10:52:40.444889088,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28697.0,31402,29205.69669421488,1621939960.444889,1621939959.288551,10.02666411675412
2021-05-25 10:52:40.545200128,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28622.0,31327,29215.772727272728,1621939960.5452,1621939959.388862,9.968992358610526
2021-05-25 10:52:40.644457216,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28612.0,31317,29225.84876033058,1621939960.644457,1621939959.488119,10.074856958930038
2021-05-25 10:52:40.745349888,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28692.0,31397,29235.924793388433,1621939960.74535,1621939959.589012,9.911511785904176
2021-05-25 10:52:40.844961024,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28753.0,31458,29256.076859504134,1621939960.844961,1621939959.688623,10.03904748455597
2021-05-25 10:52:40.944694016,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28800.0,31505,29266.152892561986,1621939960.944694,1621939959.788356,10.026759994358263
2021-05-25 10:52:41.044855040,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28711.0,31416,29276.228925619835,1621939961.044855,1621939959.888517,9.983918344417836
2021-05-25 10:52:41.145073920,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28697.0,31402,29286.304958677687,1621939961.145074,1621939959.988736,9.978170468278664
2021-05-25 10:52:41.244484864,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28767.0,31472,29296.38099173554,1621939961.244485,1621939960.088147,10.059247889485802
2021-05-25 10:52:41.344300032,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28870.0,31575,29306.45702479339,1621939961.3443,1621939960.187962,10.018521216753651
2021-05-25 10:52:41.445030912,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28795.0,31500,29316.53305785124,1621939961.445031,1621939960.288693,9.927440733166703
2021-05-25 10:52:41.544796928,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28814.0,31519,29326.609090909093,1621939961.544797,1621939960.388459,10.023453276265448
2021-05-25 10:52:41.644551936,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28734.0,31439,29336.685123966945,1621939961.644552,1621939960.488214,10.02455527326525
2021-05-25 10:52:41.745027072,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28781.0,31486,29356.837190082646,1621939961.745027,1621939960.588689,9.952717341008915
2021-05-25 10:52:41.844760832,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28800.0,31505,29366.9132231405,1621939961.844761,1621939960.688423,10.026688085983256
2021-05-25 10:52:41.944494848,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28866.0,31571,29376.989256198347,1621939961.944495,1621939960.788157,10.02666411675412
2021-05-25 10:52:42.044468992,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28852.0,31557,29387.0652892562,1621939962.044469,1621939960.888131,10.002585125512136
2021-05-25 10:52:42.145179136,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28823.0,31528,29397.14132231405,1621939962.145179,1621939960.988841,9.929508910816082
2021-05-25 10:52:42.244251136,88BA,B,2400,-1470,1890,2,12140,45BA,A,290,1190,2810,1,15480,28927.0,31632,29407.2173553719,1621939962.244251,1621939961.087913,10.093671336917442
